customer_id,due_date,paid_date,amount_due,amount_paid,region,risk_score,product_type
C08037,2024-12-26,2024-12-28,183,158,South,0.8,Loan C
C08038,2024-12-21,2024-12-22,257,255,North,0.21,Loan A
C08039,2025-02-26,2025-03-01,798,792,South,0.73,Loan B
C08040,2025-01-26,2025-01-27,471,438,South,0.71,Loan A
C08041,2025-01-21,2025-01-21,997,964,North,0.81,Loan A
C08042,2025-03-18,2025-03-20,679,663,South,0.46,Loan A
C08043,2025-03-11,2025-03-13,121,118,East,0.85,Loan A
C08044,2025-01-13,2025-01-15,674,631,East,0.3,Loan C
C08045,2025-04-09,2025-04-10,938,893,West,0.43,Loan A
C08046,2024-11-03,2024-11-05,99,94,North,0.9,Loan A
C08047,2024-12-31,2025-01-03,947,911,East,0.68,Loan A
C08048,2025-02-15,2025-02-19,350,312,West,0.49,Loan B
C08049,2024-12-13,2024-12-14,536,504,South,0.49,Credit Line
C08050,2025-01-17,2025-01-17,487,482,East,0.2,Loan C
C08051,2025-02-18,2025-02-21,503,491,West,0.16,Loan C
C08052,2024-11-16,2024-11-18,883,879,South,0.31,Loan B
C08053,2025-04-05,2025-04-06,237,221,East,0.47,Loan A
C08054,2024-11-20,2024-11-21,728,715,East,0.27,Loan A
C08055,2025-02-20,2025-02-20,928,906,South,0.14,Loan B
C08056,2025-03-24,2025-03-27,397,361,South,0.62,Loan A
C08057,2025-04-17,2025-04-21,534,502,North,0.87,Credit Line
C08058,2024-12-23,2024-12-25,901,856,West,0.58,Credit Line
C08059,2025-01-08,2025-01-10,878,870,West,0.63,Loan A
C08060,2025-02-18,2025-02-20,654,621,West,0.77,Loan A
C08061,2025-02-14,2025-02-18,736,704,North,0.34,Credit Line
C08062,2025-02-07,2025-02-10,523,517,South,0.59,Credit Line
C08063,2025-01-05,2025-01-07,296,280,North,0.31,Credit Line
C08064,2025-04-01,2025-04-02,210,163,West,0.93,Loan B
C08065,2025-04-13,2025-04-13,998,956,South,0.56,Loan B
C08066,2024-11-01,2024-11-02,813,777,South,0.14,Loan A
C08067,2024-11-03,2024-11-05,111,73,East,0.4,Loan A
C08068,2024-11-19,2024-11-21,184,140,South,0.5,Loan B
C08069,2024-12-24,2024-12-27,292,290,East,0.36,Loan B
C08070,2024-12-02,2024-12-03,160,153,North,0.61,Loan A
C08071,2024-12-18,2024-12-18,478,478,South,0.23,Loan B
C08072,2024-12-19,2024-12-20,851,849,West,0.17,Loan C
C08073,2025-02-22,2025-02-25,333,286,West,0.21,Credit Line
C08074,2024-12-14,2024-12-18,771,764,West,0.73,Loan B
C08075,2025-03-05,2025-03-05,956,953,West,0.92,Loan A
C08076,2024-12-09,2024-12-12,586,540,West,0.95,Loan A
C08077,2025-02-13,2025-02-21,791,743,East,0.42,Loan B
C08078,2025-02-21,2025-02-22,512,466,South,0.21,Loan C
C08079,2025-01-03,2025-01-04,222,186,North,0.28,Loan B
C08080,2024-12-10,2024-12-11,435,427,North,0.2,Loan B
C08081,2025-04-09,2025-04-10,202,200,East,0.98,Loan A
C08082,2025-01-13,2025-01-14,932,891,East,0.9,Loan C
C08083,2025-03-19,2025-03-25,861,840,West,0.42,Loan A
C08084,2025-04-04,2025-04-06,551,544,East,0.44,Loan A
C08085,2025-04-19,2025-04-22,812,776,North,0.92,Credit Line
C08086,2024-12-28,2024-12-31,638,625,West,0.93,Credit Line
C08087,2025-03-13,2025-03-18,723,718,South,0.72,Credit Line
C08088,2025-02-09,2025-02-11,928,909,East,0.68,Credit Line
C08089,2025-01-28,2025-01-29,55,35,East,0.43,Loan A
C08090,2025-01-14,2025-01-15,121,104,West,0.64,Loan A
C08091,2025-01-07,2025-01-09,615,586,North,0.26,Loan C
C08092,2024-11-20,2024-11-22,605,602,South,0.62,Loan B
C08093,2024-11-23,2024-11-24,473,473,North,0.72,Loan C
C08094,2025-04-02,2025-04-02,466,436,East,0.83,Loan A
C08095,2024-10-23,2024-10-23,793,765,North,0.7,Loan C
C08096,2024-11-12,2024-11-13,107,97,North,0.67,Credit Line
C08097,2025-03-09,2025-03-11,477,431,West,0.47,Credit Line
C08098,2024-12-03,2024-12-03,381,351,East,0.44,Credit Line
C08099,2025-02-24,2025-02-26,964,954,North,0.97,Credit Line
C08100,2024-12-06,2024-12-07,777,756,South,0.38,Loan A
C08101,2025-04-19,2025-04-20,298,298,East,0.62,Loan A
C08102,2025-03-12,2025-03-14,633,628,North,0.18,Loan B
C08103,2025-03-04,2025-03-07,96,65,West,0.53,Credit Line
C08104,2025-03-13,2025-03-16,263,247,West,0.87,Loan A
C08105,2024-11-03,2024-11-03,305,273,West,0.66,Loan B
C08106,2024-11-28,2024-12-02,967,952,North,0.6,Loan A
C08107,2024-11-20,2024-11-22,715,709,South,0.88,Credit Line
C08108,2025-01-04,2025-01-07,57,29,South,0.25,Loan B
C08109,2024-11-08,2024-11-10,603,584,West,0.45,Loan A
C08110,2024-11-06,2024-11-09,574,531,North,0.65,Loan A
C08111,2024-10-31,2024-11-03,332,285,North,0.34,Loan B
C08112,2025-04-18,2025-04-18,799,792,East,0.28,Credit Line
C08113,2025-04-07,2025-04-07,286,251,East,0.92,Loan B
C08114,2025-01-18,2025-01-19,565,535,North,0.51,Loan C
C08115,2025-02-02,2025-02-05,992,947,East,0.51,Loan B
C08116,2024-10-29,2024-10-31,474,446,West,0.51,Loan B
C08117,2024-10-24,2024-10-27,208,183,West,0.8,Loan A
C08118,2025-03-17,2025-03-17,499,477,West,0.53,Loan A
C08119,2025-01-04,2025-01-08,142,102,East,0.15,Credit Line
C08120,2025-01-28,2025-01-29,396,378,East,0.87,Loan A
C08121,2025-03-16,2025-03-17,308,294,South,0.89,Loan B
C08122,2024-11-04,2024-11-09,646,640,East,0.13,Loan A
C08123,2024-11-08,2024-11-12,615,571,East,0.18,Loan A
C08124,2024-12-08,2024-12-08,660,629,South,0.35,Loan C
C08125,2025-02-16,2025-02-18,805,773,East,0.47,Loan B
C08126,2024-11-18,2024-11-21,255,247,East,0.14,Loan A
C08127,2024-11-04,2024-11-05,617,578,West,0.35,Loan C
C08128,2025-02-23,2025-02-24,565,561,West,0.68,Credit Line
C08129,2025-04-17,2025-04-20,947,927,North,0.99,Credit Line
C08130,2025-04-08,2025-04-11,346,299,North,0.29,Loan B
C08131,2025-01-02,2025-01-04,216,176,North,0.3,Credit Line
C08132,2024-12-18,2024-12-18,203,184,North,0.78,Loan B
C08133,2024-12-02,2024-12-05,890,858,East,0.67,Loan C
C08134,2024-12-06,2024-12-06,614,594,West,0.2,Loan C
C08135,2025-03-11,2025-03-12,782,757,East,0.42,Loan B
C08136,2024-12-13,2024-12-17,197,151,North,0.88,Loan B
C08137,2025-01-13,2025-01-15,449,419,South,0.42,Loan B
C08138,2025-02-17,2025-02-20,720,696,West,0.69,Loan A
C08139,2024-11-12,2024-11-12,681,674,West,0.82,Credit Line
C08140,2024-11-13,2024-11-14,991,990,East,0.95,Loan B
C08141,2025-01-29,2025-02-01,949,921,North,0.57,Loan C
C08142,2025-03-30,2025-03-31,167,131,North,0.94,Loan C
C08143,2024-11-21,2024-11-21,847,829,East,0.29,Loan C
C08144,2024-10-24,2024-10-25,698,690,West,0.48,Credit Line
C08145,2024-10-25,2024-10-27,576,550,West,0.25,Credit Line
C08146,2025-02-24,2025-02-26,269,234,South,0.45,Credit Line
C08147,2024-12-27,2024-12-30,706,663,South,0.86,Loan A
C08148,2025-04-04,2025-04-07,252,222,East,0.23,Loan A
C08149,2025-04-14,2025-04-17,858,855,West,0.18,Credit Line
C08150,2024-12-21,2024-12-24,353,332,East,0.59,Loan B
C08151,2025-04-04,2025-04-07,410,366,East,0.17,Loan C
C08152,2025-01-19,2025-01-22,188,174,North,0.42,Loan C
C08153,2025-01-17,2025-01-20,685,670,South,0.12,Credit Line
C08154,2025-04-06,2025-04-07,698,683,East,0.57,Loan A
C08155,2025-01-31,2025-02-02,79,52,South,0.48,Credit Line
C08156,2025-04-18,2025-04-21,546,530,North,0.76,Loan A
C08157,2024-12-10,2024-12-10,340,323,West,0.87,Loan C
C08158,2025-02-02,2025-02-03,892,890,West,0.85,Loan A
C08159,2025-01-13,2025-01-14,430,393,South,0.58,Credit Line
C08160,2024-11-14,2024-11-17,628,621,South,0.68,Loan C
C08161,2025-03-03,2025-03-05,598,575,East,0.95,Credit Line
C08162,2025-01-31,2025-02-03,166,165,North,0.53,Loan C
C08163,2024-11-22,2024-11-23,242,198,East,0.59,Loan B
C08164,2025-02-10,2025-02-13,160,118,West,0.52,Credit Line
C08165,2025-02-12,2025-02-12,708,664,East,0.26,Loan A
C08166,2025-01-15,2025-01-16,291,273,East,0.51,Loan B
C08167,2025-02-18,2025-02-19,690,663,South,0.86,Loan B
C08168,2025-03-13,2025-03-14,342,320,West,0.34,Loan A
C08169,2025-02-19,2025-02-20,704,682,North,0.53,Credit Line
C08170,2025-04-07,2025-04-09,361,358,West,0.6,Credit Line
C08171,2025-02-05,2025-02-05,916,880,East,0.49,Loan C
C08172,2025-01-11,2025-01-16,257,222,South,0.99,Loan C
C08173,2025-01-28,2025-01-30,310,299,West,0.76,Loan C
C08174,2025-02-20,2025-02-21,64,55,South,0.96,Loan B
C08175,2025-02-20,2025-02-23,408,377,East,0.29,Loan A
C08176,2025-01-30,2025-02-02,984,950,South,0.55,Loan C
C08177,2024-12-18,2024-12-22,803,766,West,0.66,Loan B
C08178,2025-04-13,2025-04-14,484,442,South,0.29,Loan B
C08179,2024-12-25,2024-12-29,938,921,West,0.37,Loan A
C08180,2025-01-20,2025-01-22,682,646,North,0.39,Loan A
C08181,2025-01-31,2025-02-01,434,389,East,0.85,Loan A
C08182,2024-12-02,2024-12-05,317,316,West,0.14,Loan A
C08183,2025-03-24,2025-03-30,341,327,East,0.53,Loan C
C08184,2024-11-05,2024-11-09,150,140,North,0.65,Loan C
C08185,2025-01-12,2025-01-14,237,222,West,0.1,Credit Line
C08186,2024-12-17,2024-12-17,279,247,North,0.91,Loan A
C08187,2024-12-29,2025-01-01,181,147,South,0.85,Loan C
C08188,2025-01-07,2025-01-09,71,58,South,0.89,Loan C
C08189,2024-12-08,2024-12-10,555,526,West,0.33,Loan A
C08190,2024-11-18,2024-11-21,594,575,East,0.62,Loan B
C08191,2024-12-16,2024-12-17,151,138,West,0.73,Loan A
C08192,2024-10-21,2024-10-22,180,163,West,0.25,Credit Line
C08193,2024-10-19,2024-10-20,224,190,East,0.85,Credit Line
C08194,2025-01-28,2025-02-01,521,500,South,0.35,Credit Line
C08195,2025-03-26,2025-03-27,950,901,East,0.34,Loan C
C08196,2025-03-15,2025-03-18,896,850,West,0.33,Loan C
C08197,2025-04-01,2025-04-05,736,702,West,0.26,Credit Line
C08198,2024-11-14,2024-11-15,487,473,South,0.7,Credit Line
C08199,2024-12-24,2024-12-26,568,522,East,0.56,Loan B
C08200,2024-12-13,2024-12-14,441,413,South,0.48,Loan C
C08201,2025-01-18,2025-01-20,455,426,East,0.37,Credit Line
C08202,2025-01-30,2025-01-31,323,303,North,0.38,Loan A
C08203,2024-10-20,2024-10-22,185,150,West,0.88,Loan A
C08204,2025-03-01,2025-03-04,319,309,South,0.61,Loan C
C08205,2025-04-16,2025-04-16,117,97,North,0.63,Loan B
C08206,2025-01-22,2025-01-23,450,411,West,0.59,Loan B
C08207,2025-03-14,2025-03-14,429,401,East,0.9,Loan B
C08208,2025-01-19,2025-01-23,381,377,West,0.71,Loan A
C08209,2024-12-16,2024-12-19,555,536,West,0.37,Loan B
C08210,2024-10-20,2024-10-21,133,87,East,0.46,Loan A
C08211,2025-03-16,2025-03-18,143,133,South,0.62,Loan A
C08212,2025-01-10,2025-01-11,735,714,North,0.41,Loan B
C08213,2025-03-22,2025-03-24,858,834,North,0.36,Credit Line
C08214,2024-12-14,2024-12-20,952,905,East,0.92,Loan A
C08215,2025-02-11,2025-02-17,884,880,South,0.99,Credit Line
C08216,2024-12-02,2024-12-04,70,40,North,0.9,Credit Line
C08217,2025-03-22,2025-03-24,513,469,North,0.65,Loan B
C08218,2024-10-20,2024-10-23,147,122,East,0.94,Loan C
C08219,2025-02-02,2025-02-04,405,387,East,0.72,Credit Line
C08220,2024-12-30,2024-12-30,289,276,North,0.97,Loan A
C08221,2024-11-24,2024-11-26,269,225,East,0.58,Loan B
C08222,2025-01-06,2025-01-08,463,439,East,0.25,Loan A
C08223,2025-04-08,2025-04-10,327,324,East,0.73,Loan C
C08224,2025-02-04,2025-02-08,68,26,West,0.73,Loan B
C08225,2025-01-11,2025-01-15,940,935,North,0.47,Credit Line
C08226,2025-01-03,2025-01-05,205,205,West,0.91,Loan A
C08227,2024-12-06,2024-12-06,564,549,South,0.11,Credit Line
C08228,2024-11-19,2024-11-21,797,774,West,0.22,Loan C
C08229,2025-03-06,2025-03-06,680,641,West,0.58,Credit Line
C08230,2025-03-11,2025-03-14,233,196,North,0.4,Credit Line
C08231,2025-02-21,2025-02-23,849,839,West,0.76,Loan B
C08232,2025-01-02,2025-01-03,263,244,North,0.88,Loan B
C08233,2025-03-28,2025-03-30,959,954,North,0.81,Loan A
C08234,2024-12-31,2025-01-03,992,969,West,0.84,Loan B
C08235,2024-11-30,2024-12-03,509,483,East,0.79,Loan C
C08236,2024-12-09,2024-12-12,673,669,East,0.4,Loan A
C08237,2024-11-03,2024-11-04,494,447,West,0.9,Loan C
C08238,2025-01-08,2025-01-10,421,381,East,0.24,Loan C
C08239,2025-02-17,2025-02-18,828,792,South,0.37,Loan C
C08240,2024-12-04,2024-12-06,375,328,North,0.94,Loan B
C08241,2025-01-27,2025-01-29,743,723,North,0.36,Loan C
C08242,2025-03-16,2025-03-17,826,819,South,0.22,Loan C
C08243,2025-03-23,2025-03-27,617,600,East,0.67,Loan C
C08244,2025-04-13,2025-04-14,432,415,West,0.58,Loan B
C08245,2025-02-15,2025-02-17,387,363,East,0.41,Credit Line
C08246,2025-03-24,2025-03-24,131,96,South,0.89,Credit Line
C08247,2025-03-02,2025-03-02,611,587,East,0.34,Loan B
C08248,2025-02-28,2025-03-02,787,782,West,0.23,Loan C
C08249,2024-12-10,2024-12-10,879,850,East,0.16,Credit Line
C08250,2024-12-13,2024-12-17,445,432,West,0.9,Credit Line
C08251,2025-02-21,2025-02-23,906,884,West,0.26,Loan C
C08252,2025-03-12,2025-03-12,545,529,East,0.85,Loan C
C08253,2025-01-30,2025-01-30,248,200,South,0.65,Credit Line
C08254,2025-03-25,2025-03-30,669,658,East,0.42,Loan C
C08255,2024-12-10,2024-12-12,786,779,South,0.66,Loan C
C08256,2025-01-07,2025-01-08,332,317,North,0.47,Credit Line
C08257,2024-11-24,2024-11-26,238,235,North,0.6,Loan B
C08258,2025-04-02,2025-04-03,129,129,South,0.76,Loan A
C08259,2024-11-01,2024-11-03,748,705,East,0.14,Loan C
C08260,2024-11-23,2024-11-24,706,666,East,0.78,Loan C
C08261,2024-11-14,2024-11-17,383,343,North,0.32,Loan B
C08262,2024-12-14,2024-12-14,54,39,East,0.5,Loan C
C08263,2024-11-09,2024-11-09,50,17,East,0.65,Credit Line
C08264,2025-02-19,2025-02-20,479,435,South,0.49,Loan A
C08265,2025-01-15,2025-01-18,411,408,East,0.87,Loan C
C08266,2025-02-15,2025-02-18,633,590,West,0.9,Loan B
C08267,2025-01-14,2025-01-16,894,891,North,0.86,Credit Line
C08268,2024-12-10,2024-12-12,307,259,South,0.53,Loan B
C08269,2025-03-04,2025-03-07,273,255,East,0.86,Credit Line
C08270,2025-02-16,2025-02-19,239,220,South,0.46,Credit Line
C08271,2025-01-22,2025-01-24,694,653,East,0.76,Loan B
C08272,2024-11-24,2024-11-25,718,690,North,0.35,Loan A
C08273,2024-12-20,2024-12-21,278,261,North,0.99,Loan C
C08274,2024-10-22,2024-10-23,561,545,West,0.71,Loan B
C08275,2024-11-17,2024-11-18,963,937,West,0.85,Loan A
C08276,2024-10-28,2024-10-28,177,140,North,0.89,Loan C
C08277,2025-01-30,2025-02-02,928,906,West,0.75,Loan C
C08278,2024-10-23,2024-10-25,578,571,North,0.57,Loan C
C08279,2024-11-24,2024-11-27,519,517,East,0.94,Loan A
C08280,2024-11-07,2024-11-10,379,337,East,0.88,Loan C
C08281,2024-12-12,2024-12-14,161,135,West,0.51,Loan B
C08282,2024-12-10,2024-12-14,240,220,South,0.22,Loan B
C08283,2024-11-12,2024-11-12,297,249,East,0.16,Loan B
C08284,2025-03-06,2025-03-06,227,202,East,0.23,Loan A
C08285,2025-01-12,2025-01-15,129,93,East,0.21,Loan A
C08286,2025-03-09,2025-03-10,928,891,West,0.55,Loan C
C08287,2024-10-20,2024-10-21,781,738,North,0.7,Credit Line
C08288,2024-12-03,2024-12-06,685,662,West,0.94,Credit Line
C08289,2024-11-05,2024-11-05,370,345,West,0.52,Loan A
C08290,2024-11-17,2024-11-22,996,978,West,0.25,Credit Line
C08291,2024-10-21,2024-10-22,619,604,North,0.63,Credit Line
C08292,2025-01-22,2025-01-23,643,638,East,0.47,Loan B
C08293,2024-11-30,2024-12-03,821,777,North,0.24,Loan C
C08294,2024-12-24,2024-12-26,460,415,East,0.56,Loan C
C08295,2025-01-08,2025-01-12,797,764,West,0.33,Credit Line
C08296,2024-12-18,2024-12-23,96,84,North,0.43,Loan A
C08297,2025-03-20,2025-03-20,728,689,North,0.9,Loan C
C08298,2025-03-23,2025-03-23,820,808,North,0.7,Loan B
C08299,2025-01-23,2025-01-24,380,337,North,0.25,Loan B
C08300,2024-12-30,2024-12-31,703,669,East,0.98,Loan A
C08301,2025-01-17,2025-01-20,139,111,West,0.72,Loan C
C08302,2025-03-03,2025-03-05,754,715,North,0.47,Loan C
C08303,2025-03-21,2025-03-24,100,97,West,0.13,Loan C
C08304,2024-10-25,2024-10-25,687,654,East,0.43,Loan C
C08305,2024-12-22,2024-12-24,986,948,South,0.97,Loan C
C08306,2024-11-03,2024-11-05,688,686,East,0.11,Credit Line
C08307,2025-03-31,2025-04-03,125,83,South,1.0,Loan A
C08308,2025-03-13,2025-03-15,391,364,West,0.84,Loan B
C08309,2024-11-16,2024-11-19,791,789,North,0.59,Loan A
C08310,2024-10-29,2024-11-03,65,25,South,0.5,Credit Line
C08311,2024-12-09,2024-12-13,637,613,West,0.34,Credit Line
C08312,2025-03-18,2025-03-21,346,310,East,0.5,Loan B
C08313,2025-01-03,2025-01-04,367,366,West,0.51,Loan B
C08314,2024-11-01,2024-11-02,778,774,East,0.89,Credit Line
C08315,2025-02-01,2025-02-04,296,247,South,0.87,Credit Line
C08316,2025-01-18,2025-01-20,303,263,East,0.6,Credit Line
C08317,2024-11-23,2024-11-25,217,215,East,0.32,Credit Line
C08318,2024-11-25,2024-11-27,867,866,East,0.2,Loan C
C08319,2025-04-10,2025-04-12,478,454,West,0.76,Loan B
C08320,2025-03-31,2025-04-01,268,242,South,0.76,Loan A
C08321,2024-12-06,2024-12-07,762,762,East,0.98,Loan C
C08322,2025-03-26,2025-03-28,611,581,North,0.76,Loan C
C08323,2025-01-01,2025-01-05,349,312,North,0.15,Loan B
C08324,2025-03-28,2025-03-31,732,716,West,0.54,Loan B
C08325,2024-10-21,2024-10-21,120,113,North,0.18,Credit Line
C08326,2024-11-11,2024-11-15,446,401,North,0.88,Credit Line
C08327,2025-03-17,2025-03-18,961,912,South,0.53,Credit Line
C08328,2025-03-06,2025-03-09,397,377,West,0.24,Credit Line
C08329,2024-12-06,2024-12-09,715,677,West,0.48,Credit Line
C08330,2025-01-01,2025-01-02,299,282,East,0.6,Credit Line
C08331,2025-03-17,2025-03-19,157,132,North,0.61,Loan C
C08332,2025-01-13,2025-01-17,134,121,South,0.47,Loan B
C08333,2024-12-05,2024-12-09,263,218,North,0.42,Loan A
C08334,2025-03-11,2025-03-13,600,559,East,0.51,Loan C
C08335,2024-10-25,2024-10-25,388,366,North,0.76,Credit Line
C08336,2024-11-26,2024-11-29,665,639,South,0.8,Loan B
C08337,2025-01-16,2025-01-17,153,131,South,0.76,Loan B
C08338,2025-03-10,2025-03-11,894,877,West,0.21,Loan A
C08339,2025-03-17,2025-03-17,621,586,South,0.17,Loan A
C08340,2024-11-06,2024-11-11,161,161,North,0.15,Credit Line
C08341,2025-01-28,2025-02-01,204,155,South,0.33,Credit Line
C08342,2025-02-25,2025-02-28,228,194,South,0.72,Loan C
C08343,2024-11-28,2024-12-02,543,507,East,0.13,Loan A
C08344,2025-01-18,2025-01-19,356,350,East,0.54,Loan A
C08345,2025-01-02,2025-01-03,903,860,North,0.5,Credit Line
C08346,2025-02-28,2025-03-03,745,717,East,0.29,Loan A
C08347,2024-12-18,2024-12-20,268,254,West,0.12,Loan C
C08348,2025-04-18,2025-04-19,891,889,East,0.33,Loan A
C08349,2024-12-20,2024-12-22,178,150,North,0.51,Credit Line
C08350,2024-11-18,2024-11-20,431,397,South,0.24,Loan A
C08351,2025-02-18,2025-02-20,368,331,East,0.45,Credit Line
C08352,2025-03-09,2025-03-09,959,923,West,0.14,Loan B
C08353,2024-10-27,2024-10-30,418,370,East,0.7,Loan A
C08354,2025-03-12,2025-03-16,197,197,South,0.76,Loan A
C08355,2025-04-19,2025-04-24,737,706,North,0.17,Credit Line
C08356,2025-02-02,2025-02-03,373,345,West,0.62,Loan C
C08357,2025-01-28,2025-01-31,132,129,South,0.22,Loan C
C08358,2024-11-11,2024-11-12,870,825,North,0.1,Credit Line
C08359,2024-12-07,2024-12-10,397,358,East,0.19,Loan C
C08360,2025-01-20,2025-01-21,746,729,North,0.84,Loan B
C08361,2025-02-19,2025-02-20,209,190,North,0.35,Loan C
C08362,2024-12-16,2024-12-17,113,76,North,0.17,Credit Line
C08363,2024-11-26,2024-11-29,192,189,East,0.58,Credit Line
C08364,2024-12-27,2024-12-30,774,746,North,0.97,Credit Line
C08365,2025-04-09,2025-04-10,119,105,East,0.6,Loan C
C08366,2024-10-29,2024-10-31,312,297,South,0.5,Loan C
C08367,2025-04-04,2025-04-06,688,668,South,0.99,Loan B
C08368,2025-02-25,2025-02-25,581,551,South,0.7,Loan B
C08369,2024-11-30,2024-12-01,904,872,West,0.77,Loan B
C08370,2024-11-09,2024-11-10,65,25,North,0.14,Loan C
C08371,2024-12-03,2024-12-05,523,480,North,0.32,Loan B
C08372,2025-02-18,2025-02-21,233,215,South,0.15,Loan A
C08373,2025-01-11,2025-01-13,255,238,West,0.24,Credit Line
C08374,2024-12-21,2024-12-23,264,260,South,0.94,Loan C
C08375,2024-10-21,2024-10-22,253,237,North,0.58,Credit Line
C08376,2024-11-20,2024-11-22,327,288,West,0.76,Loan C
C08377,2025-03-22,2025-03-23,888,874,North,0.55,Loan C
C08378,2024-12-11,2024-12-11,223,213,East,0.31,Loan C
C08379,2025-02-09,2025-02-11,187,172,South,0.35,Loan C
C08380,2024-11-11,2024-11-12,775,731,West,0.23,Loan B
C08381,2025-01-03,2025-01-05,199,155,South,0.18,Credit Line
C08382,2025-03-21,2025-03-25,81,47,East,0.32,Loan A
C08383,2024-12-05,2024-12-06,301,257,East,0.45,Loan A
C08384,2024-10-20,2024-10-25,239,226,West,0.88,Loan A
C08385,2024-10-27,2024-10-30,281,272,East,0.74,Loan B
C08386,2025-02-08,2025-02-08,408,408,East,0.57,Credit Line
C08387,2025-03-20,2025-03-21,674,637,West,0.27,Loan A
C08388,2025-03-02,2025-03-03,660,631,North,0.91,Loan C
C08389,2025-01-19,2025-01-20,491,477,West,0.95,Credit Line
C08390,2025-03-01,2025-03-04,450,437,South,0.88,Loan B
C08391,2025-02-11,2025-02-11,494,447,South,0.93,Loan C
C08392,2024-11-18,2024-11-18,755,708,East,0.14,Loan B
C08393,2024-12-30,2024-12-31,769,724,West,0.86,Loan B
C08394,2025-03-17,2025-03-20,488,472,East,0.76,Loan B
C08395,2024-11-05,2024-11-10,426,415,East,0.54,Loan A
C08396,2024-12-06,2024-12-09,133,93,West,0.92,Loan A
C08397,2024-11-18,2024-11-20,602,592,South,0.8,Loan B
C08398,2025-01-24,2025-01-25,735,691,North,0.21,Credit Line
C08399,2024-11-05,2024-11-10,994,952,North,0.28,Loan C
C08400,2025-03-01,2025-03-01,163,141,East,0.63,Loan B
C08401,2025-02-16,2025-02-18,568,560,North,0.41,Loan A
C08402,2024-12-23,2024-12-25,666,621,North,0.87,Credit Line
C08403,2025-04-17,2025-04-21,626,586,South,0.9,Credit Line
C08404,2025-03-15,2025-03-19,263,233,East,0.53,Loan A
C08405,2025-02-17,2025-02-18,59,49,North,0.1,Loan C
C08406,2024-10-30,2024-11-03,170,127,East,0.2,Loan C
C08407,2024-10-30,2024-10-30,648,605,West,0.31,Credit Line
C08408,2024-12-27,2024-12-29,609,568,East,0.13,Loan C
C08409,2025-02-21,2025-02-24,610,601,North,0.5,Loan B
C08410,2024-11-17,2024-11-19,514,508,East,0.35,Loan A
C08411,2025-03-04,2025-03-07,182,149,East,0.39,Loan B
C08412,2025-01-31,2025-02-02,930,925,North,0.34,Credit Line
C08413,2025-03-21,2025-03-25,465,418,West,0.77,Loan A
C08414,2024-11-08,2024-11-11,196,165,West,0.47,Loan A
C08415,2024-11-12,2024-11-15,414,387,East,0.57,Loan C
C08416,2025-01-21,2025-01-23,691,651,South,0.79,Loan C
C08417,2024-12-03,2024-12-04,295,270,South,0.91,Loan A
C08418,2024-12-19,2024-12-26,380,372,West,0.33,Loan A
C08419,2025-02-04,2025-02-05,720,687,West,0.14,Loan C
C08420,2025-03-21,2025-03-21,826,812,West,0.76,Loan B
C08421,2025-02-21,2025-02-21,402,392,South,0.67,Loan C
C08422,2025-03-14,2025-03-16,117,115,West,0.98,Credit Line
C08423,2024-12-25,2024-12-25,137,110,West,0.88,Loan B
C08424,2025-03-24,2025-03-27,141,124,South,0.79,Credit Line
C08425,2025-04-10,2025-04-11,630,616,South,0.75,Credit Line
C08426,2025-01-12,2025-01-14,879,868,North,0.47,Loan B
C08427,2025-03-10,2025-03-11,373,326,North,0.29,Loan B
